fid	x	y
house_684	698629.4118043872	3864372.410480654
house_685	698625.8180200135	3864381.7423997424
house_686	698622.2242356399	3864391.074318831
house_687	698618.6304512662	3864400.4062379193
house_688	698615.0366668925	3864409.738157008
house_689	698611.4428825189	3864419.0700760963
house_690	698607.8490981451	3864428.401995185
house_691	698604.2553137714	3864437.733914274
house_692	698600.6615293977	3864447.0658333623
house_693	698597.0677450241	3864456.397752451
house_694	698593.4739606504	3864465.7296715393
house_695	698589.8801762767	3864475.0615906278
house_696	698586.2863919031	3864484.3935097163
house_697	698582.6926075293	3864493.7254288048
house_698	698579.0988231556	3864503.0573478937
house_699	698575.505038782	3864512.389266982
house_700	698571.9112544083	3864521.7211860707
house_701	698568.3174700346	3864531.053105159
house_702	698564.7236856609	3864540.3850242477
house_703	698561.1299012873	3864549.716943336
house_704	698557.5361169135	3864559.0488624247
house_705	698553.9423325398	3864568.3807815136
house_706	698550.3485481662	3864577.712700602
house_707	698546.7547637925	3864587.0446196906
house_708	698543.1609794188	3864596.376538779
house_709	698539.5671950451	3864605.7084578676
house_710	698536.3212011997	3864615.1635091663
house_711	698533.2426358399	3864624.6778370626
house_712	698530.1640704802	3864634.1921649594
house_713	698527.0855051203	3864643.706492856
house_714	698632.7140683392	3864860.5851984085
house_715	698635.576235883	3864870.1495084395
house_716	698640.1300691632	3864879.0524631436
house_717	698644.6839024432	3864887.9554178473
house_718	698650.4107367652	3864896.1246010135
house_719	698656.4242203027	3864904.1144705834
house_720	698662.856546994	3864911.7432388295
house_721	698669.8737683129	3864918.867746178
house_722	698676.8909896318	3864925.9922535266
house_723	698683.9082109508	3864933.1167608756
house_724	698690.9254322697	3864940.241268224
house_725	698697.9426535886	3864947.3657755726
house_726	698705.1337317493	3864954.2955051754
house_727	698713.0064241241	3864960.461599139
house_728	698720.879116499	3864966.627693103
house_729	698728.7518088737	3864972.793787067
house_730	698736.6245012486	3864978.9598810305
house_731	698744.4971936235	3864985.1259749946
house_732	698752.3698859982	3864991.2920689583
house_733	698760.3068505998	3864997.3436105633
house_734	698777.2024769135	3865005.5008872724
house_735	698784.7952025668	3865012.008614768
house_736	698792.3879282202	3865018.5163422627
house_737	698799.9806538735	3865025.024069758
house_738	698807.573379527	3865031.5317972535
house_739	698815.1661051804	3865038.0395247485
house_740	698822.7588308337	3865044.547252244
house_741	698830.3515564871	3865051.0549797392
house_742	698837.9442821405	3865057.562707234
house_743	698845.5370077939	3865064.0704347296
house_744	698853.1297334472	3865070.578162225
house_745	698860.7224591007	3865077.08588972
house_746	698868.3151847541	3865083.5936172153
house_747	698875.9079104074	3865090.1013447107
house_748	710784.537214999	3860618.6380333724
house_749	710775.3380070898	3860622.559075816
house_750	710766.1387991807	3860626.48011826
house_751	710756.9395912716	3860630.401160703
house_752	710747.7403833624	3860634.3222031468
house_753	710738.5411754532	3860638.2432455905
house_754	710729.3419675442	3860642.164288034
house_755	710720.142759635	3860646.0853304775
house_756	710710.9435517258	3860650.006372921
house_757	710701.7443438168	3860653.927415365
house_758	710692.5451359076	3860657.848457808
house_759	710683.3459279984	3860661.769500252
house_760	710674.1467200893	3860665.6905426956
house_761	710664.9475121802	3860669.6115851393
house_762	710655.748304271	3860673.5326275826
house_763	710646.5490963619	3860677.4536700263
house_764	710637.3498884527	3860681.37471247
house_765	710628.1506805436	3860685.2957549132
house_766	710618.9514726344	3860689.216797357
house_767	710609.7522647253	3860693.1378398007
house_768	710600.3991591884	3860696.614079481
house_769	710590.7437419068	3860699.2165623563
house_770	710581.0756418665	3860701.7537403097
house_771	710571.1479890491	3860702.954452405
house_772	710561.2203362316	3860704.1551645007
house_773	710551.281905946	3860703.5608481
house_774	710541.3405510748	3860702.4794308236
house_775	710531.6301635433	3860700.3790161083
house_776	710522.194099711	3860697.068321415
house_777	710512.7580358787	3860693.7576267216
house_778	710503.633757194	3860689.7453174694
house_779	710494.8527027633	3860684.9606457893
house_780	710486.5532639198	3860679.397921331
house_781	710478.3547195203	3860673.672201313
house_782	710470.1561751207	3860667.9464812945
house_783	710461.9576307213	3860662.2207612763
house_784	710453.7590863217	3860656.4950412577
house_785	710445.5605419222	3860650.7693212396
house_786	710437.3619975226	3860645.043601221
house_787	710428.5921834788	3860640.2879997897
house_788	710419.6084534046	3860635.895666247
house_789	710410.5854090395	3860631.60693333
house_790	710400.9494056612	3860628.9334638817
house_791	710391.1723423789	3860627.019595986
house_792	710381.2189476626	3860626.0552653265
house_793	710371.2655529464	3860625.0909346663
house_794	709770.0898079078	3860736.0541428346
house_795	709771.9312715736	3860745.8831311637
house_796	709776.1903714924	3860754.7030106196
house_797	709781.883086615	3860762.9245065013
house_798	709787.5758017377	3860771.146002383
house_799	709793.633649837	3860779.0984373395
house_800	709799.800221191	3860786.9707557866
house_801	709807.2024355418	3860793.6797058624
house_802	709814.6892550475	3860800.3089994667
house_803	709822.2239903271	3860806.8733052784
house_804	709830.7704504473	3860812.0654165456
house_805	709839.5946723485	3860816.7344004475
house_806	709848.6831036583	3860820.9057810735
house_807	709857.771534968	3860825.0771616995
house_808	709867.1942330856	3860828.3276299057
house_809	709876.8423322069	3860830.9571133805
house_810	709886.4904313283	3860833.5865968554
house_811	709896.3798391144	3860834.853663147
house_812	709906.3441394861	3860835.6978894807
house_813	709916.3087575309	3860836.506330151
house_814	709926.2864749815	3860835.8391311737
house_815	709936.1819931362	3860834.4931867155
house_816	709946.0305335037	3860832.7593318685
house_817	709955.8790738713	3860831.025477022
house_818	709965.2139934262	3860827.5791088347
house_819	709974.3911518251	3860823.6067337617
house_820	709983.5683102241	3860819.634358689
house_821	709992.4958135019	3860815.1822482124
house_822	710001.0149574035	3860809.9454374285
house_823	710009.5341013052	3860804.708626645
house_824	710018.053245207	3860799.4718158618
house_825	710026.5723891086	3860794.235005078
house_826	710035.0915330102	3860788.9981942945
house_827	710043.610676912	3860783.761383511
house_828	710052.1298208137	3860778.5245727277
house_829	710060.6489647153	3860773.287761944
house_830	710069.1681086171	3860768.0509511605
house_831	710077.709976019	3860762.8533752006
house_832	710086.4917696579	3860758.0700604
house_833	710095.2735632969	3860753.286745599
house_834	710104.055356936	3860748.5034307986
house_835	710112.8371505749	3860743.720115998
house_836	710121.4657881854	3860738.667759864
house_837	710130.0619688557	3860733.55838829
house_838	710138.658149526	3860728.449016716
house_839	710147.2543301963	3860723.3396451413
house_840	710155.8505108666	3860718.230273567
house_841	710164.4466915369	3860713.120901993
house_842	710173.0428722072	3860708.011530419
house_843	710181.6390528776	3860702.9021588448
house_844	710190.2352335479	3860697.7927872706
house_845	710198.8314142182	3860692.683415696
house_846	710207.4275948885	3860687.574044122
house_847	710216.0237755588	3860682.4646725478
house_848	710224.6199562291	3860677.3553009736
house_849	710233.2945795042	3860672.387193592
house_850	710242.1759691996	3860667.791443699
house_851	710251.0573588951	3860663.195693806
house_852	710259.9387485905	3860658.599943913
house_853	710268.820138286	3860654.0041940203
house_854	710277.8420305061	3860649.70315741
house_855	710287.0043566674	3860645.696690224
house_856	710296.1666828287	3860641.6902230377
house_857	710305.3290089901	3860637.6837558514
house_858	710314.7920248767	3860634.680330399
house_859	710324.6473926477	3860632.9857135992
house_860	710334.6133708744	3860632.851787779
house_861	710344.6092312878	3860633.1394935213
house_862	710354.6050917014	3860633.427199264
house_863	710364.495569205	3860634.470227888
house_864	710374.1884515984	3860636.929502356
house_865	710383.8813339917	3860639.388776824
house_866	710393.4338682363	3860642.2787638544
house_867	710402.7148415681	3860646.0021405495
house_868	710411.5351621148	3860650.6457807673
house_869	710420.0777428878	3860655.844272254
house_870	710427.7586822513	3860662.2119437647
house_871	710435.2533853746	3860668.8323232927
house_872	710442.7480884979	3860675.4527028208
house_873	710449.5814311934	3860682.6842580484
house_874	710455.5910338956	3860690.6770470086
house_875	710460.8174325855	3860699.1823073267
house_876	710465.7351186323	3860707.889566594
house_877	710470.0246496666	3860716.9122357485
house_878	710474.0708777367	3860726.057072456
house_879	709736.1591262791	3860669.239252744
house_880	709740.8646096882	3860678.062994914
house_881	709745.5700930974	3860686.8867370845
house_882	709750.2755765065	3860695.7104792544
house_883	709754.9810599156	3860704.5342214247
house_884	709759.6865433247	3860713.357963595
house_885	709764.3920267338	3860722.1817057654
house_886	710352.7562215744	3860623.677443457
house_887	710342.7584075005	3860623.4683651375
house_888	710332.7605934265	3860623.259286818
house_889	710322.8877125803	3860624.6410520426
house_890	710313.0451009945	3860626.408252419
house_891	710303.2024894087	3860628.1754527953
house_892	710293.7189754586	3860631.204175149
house_893	710284.4211907657	3860634.8853705805
house_894	710275.1234060727	3860638.566566012
house_895	710266.343705871	3860643.335893032
house_896	710257.624781512	3860648.2328674067
house_897	710248.905857153	3860653.1298417808
house_898	710240.1869327939	3860658.026816155
house_899	710231.4680084349	3860662.923790529
house_900	710222.7490840758	3860667.8207649034
house_901	710214.0301597168	3860672.7177392775
house_902	710205.3112353578	3860677.6147136516
house_903	710196.5923109987	3860682.5116880257
house_904	710187.8733866396	3860687.4086623997
house_905	710179.1544622807	3860692.3056367743
house_906	710170.4355379216	3860697.2026111484
house_907	710161.7166135625	3860702.0995855224
house_908	710152.9976892035	3860706.9965598965
house_909	710144.2787648445	3860711.893534271
house_910	710135.5598404855	3860716.790508645
house_911	710126.8409161264	3860721.687483019
house_912	710118.1219917673	3860726.5844573933
house_913	710109.4030674084	3860731.4814317673
house_914	710100.8998846903	3860736.7416144297
house_915	710092.4285703824	3860742.055448629
house_916	710083.9572560745	3860747.369282828
house_917	710075.4859417665	3860752.6831170274
house_918	710067.0146274586	3860757.9969512266
house_919	710058.5433131508	3860763.3107854254
house_920	710050.0719988428	3860768.6246196246
house_921	710041.6006845349	3860773.938453824
house_922	710033.129370227	3860779.252288023
house_923	710024.658055919	3860784.566122222
house_924	710016.1867416111	3860789.8799564214
house_925	710007.7154273032	3860795.1937906207
house_926	709999.2441129952	3860800.50762482
house_927	709990.7727986873	3860805.821459019
house_928	709982.0943769102	3860810.7323502298
house_929	709972.8426888947	3860814.5279093273
house_930	709963.5910008792	3860818.323468425
house_931	709954.3117294781	3860822.02539319
house_932	709944.479890998	3860823.8515783125
house_933	709934.648052518	3860825.677763435
house_934	709924.7622359722	3860826.930320336
house_935	709914.7623158576	3860826.9702915987
house_936	709904.762395743	3860827.0102628614
house_937	709894.8580331695	3860825.958945125
house_938	709885.0172406067	3860824.1816433114
house_939	709875.1799619118	3860822.3901615394
house_940	709865.6479538602	3860819.3667822205
house_941	709856.4621232081	3860815.504479889
house_942	709847.5718252412	3860810.925986462
house_943	709838.6815272743	3860806.347493035
house_944	709830.2002677147	3860801.059180115
house_945	709822.0483055401	3860795.3144310215
house_946	709814.6489537291	3860788.5876492662
house_947	709807.2496019182	3860781.8608675115
house_948	709801.6686755262	3860773.639434893
house_949	709796.5017060757	3860765.077751256
house_950	709791.3347366253	3860756.516067619
house_951	709786.1677671748	3860747.9543839823
house_952	709779.9458818294	3860740.2901339172
house_953	696611.2972518146	3877072.739537575
house_954	696601.9830136286	3877076.3789011203
house_955	696592.6687754426	3877080.0182646653
house_956	696583.3545372566	3877083.6576282107
house_957	696574.0402990706	3877087.2969917557
house_958	696564.7260608845	3877090.936355301
house_959	696555.4118226985	3877094.575718846
house_960	696546.0975845126	3877098.2150823916
house_961	696536.7833463266	3877101.8544459366
house_962	696527.4691081406	3877105.493809482
house_963	696518.1548699546	3877109.133173027
house_964	696508.8406317686	3877112.7725365725
house_965	696499.5263935826	3877116.4119001175
house_966	696490.2121553966	3877120.051263663
house_967	696480.8979172106	3877123.690627208
house_968	696471.5836790245	3877127.3299907534
house_969	696462.2694408385	3877130.9693542984
house_970	696452.9552026525	3877134.608717844
house_971	696443.7750285808	3877138.5734618995
