fid	x	y
house_700	687445.1316307313	6087661.470045598
house_701	687440.4828818375	6087675.673039078
house_702	687432.2074810056	6087688.13104384
house_703	687421.1931057526	6087698.242601637
house_704	687408.2254009043	6087705.743008543
house_705	687431.830296593	6087609.074665355
house_706	687440.3248383731	6087621.364371855
house_707	687445.3078184342	6087635.464282424
house_708	687446.4853330259	6087650.3471165355
house_709	687430.2606198784	6087600.487407226
house_710	687435.1038795126	6087586.290828901
house_711	687439.9471391469	6087572.0942505775
house_712	687444.7903987811	6087557.897672253
house_713	687449.6336584153	6087543.701093929
house_714	687454.4769180495	6087529.504515605
house_715	687459.3201776837	6087515.30793728
house_716	687464.163437318	6087501.111358956
house_717	687469.0066969523	6087486.914780632
house_718	687473.8499565865	6087472.718202308
house_719	687478.6932162207	6087458.521623984
house_720	687483.7777897277	6087444.418965001
house_721	687494.2500167639	6087434.091838527
house_722	687508.8728984623	6087431.445143875
house_723	687523.8500539309	6087430.617608938
house_724	687538.8272093994	6087429.790074002
house_725	687553.804364868	6087428.962539066
house_726	687568.7006321278	6087429.229913048
house_727	687578.6008818032	6087439.652603164
house_728	687576.4550298208	6087454.195818565
house_729	687571.611772982	6087468.392397842
house_730	687566.7685161433	6087482.588977121
house_731	687561.9252593047	6087496.785556398
house_732	687557.082002466	6087510.982135677
house_733	687552.2387456273	6087525.178714954
house_734	687547.3954887886	6087539.375294233
house_735	687542.5522319499	6087553.57187351
house_736	687537.7089751113	6087567.768452789
house_737	687532.8657182725	6087581.965032066
house_738	687528.0224614338	6087596.161611344
house_739	687523.1792045952	6087610.358190622
house_740	687518.3359477564	6087624.5547699
house_741	687513.4926909178	6087638.751349178
house_742	687506.1501060087	6087651.67378616
house_743	687493.6767196455	6087659.723320047
house_744	687478.8576625541	6087660.897977572
house_745	687463.9861276223	6087658.939036844
house_746	687307.1872212191	6087642.6695175525
house_747	687321.5434652205	6087646.985203561
house_748	687335.2742533507	6087653.000070958
house_749	687348.3465763748	6087660.337272292
house_750	687360.4499491884	6087669.180137045
house_751	687371.6114554434	6087679.1868851455
house_752	687381.5142591541	6087690.43856633
house_753	687390.2297032389	6087702.63488349
house_754	687427.0612482666	6087943.531561627
house_755	687427.5860930654	6087928.540746508
house_756	687428.1109378642	6087913.549931388
house_757	687428.5683025033	6087898.557414651
house_758	687428.7996783808	6087883.55919925
house_759	687428.4687431357	6087868.563305378
house_760	687427.7107489444	6087853.584937825
house_761	687426.5263170603	6087838.634568985
house_762	687424.916235153	6087823.722658971
house_763	687422.8081191758	6087808.871536219
house_764	687420.1942982002	6087794.1023155395
house_765	687417.1610131137	6087779.415016883
house_766	687413.7104341672	6087764.819903149
house_767	687409.8448947332	6087750.327202104
house_768	687405.4487704516	6087735.985860071
house_769	687400.1982072535	6087721.952572642
house_770	687353.1835007002	6087559.661676657
house_771	687367.0893331869	6087565.269856317
house_772	687380.6088443854	6087571.754868035
house_773	687393.6876272517	6087579.090707688
house_774	687406.2560862616	6087587.272280876
house_775	687418.2029660838	6087596.334388622
house_776	687800.1851333766	6086052.73256605
house_777	687812.9742335061	6086060.5708642
house_778	687825.7633336356	6086068.409162349
house_779	687788.2452370742	6085939.7008677395
house_780	687797.7181482961	6085951.331170959
house_781	687806.9632006631	6085963.1366762
house_782	687813.8666759405	6085976.406557406
house_783	687817.2514498396	6085990.978619899
house_784	687816.9713114472	6086005.929970055
house_785	687813.0848128241	6086020.36494187
house_786	687806.0561493183	6086033.585001226
house_787	687531.2972452089	6086298.413661716
house_788	687526.9524808349	6086312.770646864
house_789	687522.6177974121	6086327.130310981
house_790	687522.0393400536	6086341.96246647
house_791	687527.1673658759	6086356.027727154
house_792	687532.8502059638	6086369.909561634
house_793	687540.1764031878	6086382.81012813
house_794	687553.7928813192	6086388.131978342
house_795	687568.0514117347	6086383.866606196
house_796	687581.9332464167	6086378.183766602
house_797	687595.8150810988	6086372.500927007
house_798	687609.6969157808	6086366.818087412
house_799	687623.5787504629	6086361.135247817
house_800	687637.4605851449	6086355.4524082225
house_801	687651.3424198269	6086349.769568628
house_802	687665.224254509	6086344.086729033
house_803	687679.106089191	6086338.403889437
house_804	687692.987923873	6086332.721049842
house_805	687706.8697585551	6086327.038210248
house_806	687720.6466747427	6086321.114728663
house_807	687733.5260896769	6086313.477684209
house_808	687745.0005400003	6086303.858736553
house_809	687754.7712815511	6086292.507410744
house_810	687762.8749949159	6086279.889343921
house_811	687770.7133193783	6086267.100259919
house_812	687778.5516438409	6086254.311175916
house_813	687786.3899683033	6086241.522091914
house_814	687794.2282927657	6086228.733007912
house_815	687802.0666172281	6086215.943923908
house_816	687809.9049416905	6086203.154839906
house_817	687816.3860760889	6086189.711706025
house_818	687816.1878326503	6086174.870833496
house_819	687809.0289340318	6086161.887350129
house_820	687796.6927264209	6086153.584639693
house_821	687783.080142732	6086147.2840393
house_822	687769.4675590431	6086140.983438906
house_823	687755.8549753542	6086134.6828385135
house_824	687528.249552785	6086291.440202331
house_825	687516.78904188	6086282.116089773
house_826	687511.4075418472	6086268.290284127
house_827	687744.0804293383	6086134.705330551
house_828	687736.2421173542	6086147.494422201
house_829	687728.4038053701	6086160.2835138505
house_830	687720.565493386	6086173.072605501
house_831	687712.7271814019	6086185.861697151
house_832	687704.8888694178	6086198.650788802
house_833	687697.0505574337	6086211.439880452
house_834	687688.7067013031	6086223.890545489
house_835	687678.6280891692	6086234.977466471
house_836	687666.8159772468	6086244.197962645
house_837	687653.6650670045	6086251.36527842
house_838	687639.8338740036	6086257.1642705435
house_839	687625.9520419609	6086262.847116586
house_840	687612.0702099182	6086268.529962628
house_841	687598.1883778756	6086274.2128086705
house_842	687584.3065458329	6086279.895654713
house_843	687570.4247137903	6086285.578500755
house_844	687556.5428817476	6086291.261346797
house_845	687542.1033894198	6086294.872560421
house_846	687282.1489504412	6085934.592599556
house_847	687288.8037017634	6085921.149598222
house_848	687295.4584530857	6085907.7065968895
house_849	687302.3347753249	6085894.381049518
house_850	687311.4321248279	6085882.511336505
house_851	687323.1759550791	6085873.24584518
house_852	687336.8417852316	6085867.170002799
house_853	687351.5644804582	6085864.574774167
house_854	687309.2582463812	6085950.10458502
house_855	687294.9629962542	6085945.578263913
house_856	687221.0742987497	6085898.487107849
house_857	687231.1994565607	6085909.541205129
house_858	687242.4857742401	6085919.409300921
house_859	687254.6837121161	6085928.11951795
house_860	687268.0073958203	6085934.818005316
house_861	687276.0896476579	6085935.872613136
house_862	687264.5738353485	6085926.263895722
house_863	687252.6559766633	6085917.166382933
house_864	687241.5148426183	6085907.1338511985
house_865	687231.3078245444	6085896.153354254
house_866	687366.4355492681	6085865.322782206
house_867	687381.3438970731	6085866.978428825
house_868	687396.2522448781	6085868.634075444
house_869	687411.160592683	6085870.289722063
house_870	687426.0689404879	6085871.945368682
house_871	687359.990643595	6085859.99355467
house_872	687355.5642743803	6085845.661518682
house_873	687351.1379051657	6085831.329482693
house_874	687346.711535951	6085816.997446705
house_875	687852.0693584633	6085824.965704085
house_876	687863.5478969034	6085834.452545741
house_877	687871.151712252	6085847.28377922
house_878	687874.2623897067	6085861.880765712
house_879	687873.5595952825	6085876.858242187
house_880	687872.5558223668	6085891.8246191675
house_881	687623.7631494696	6085893.9002803955
house_882	687638.6714978778	6085895.555921583
house_883	687653.6241781657	6085896.567638705
house_884	687668.55327636	6085895.345643493
house_885	687683.0902858552	6085891.707015778
house_886	687696.8052623784	6085885.66967553
house_887	687709.3516514129	6085877.488034168
house_888	687721.045079161	6085868.096213039
house_889	687732.6753750317	6085858.623292794
house_890	687744.3056709024	6085849.15037255
house_891	687756.0825859981	6085839.865141215
house_892	687768.9483757586	6085832.19398128
house_893	687782.8948662013	6085826.727387667
house_894	687797.5037851114	6085823.364581821
house_895	687812.2199913816	6085820.460572004
house_896	687827.0245465984	6085818.206432336
house_897	687841.744490486	6085820.404961198
house_898	687849.9171913995	6085817.798068062
house_899	687856.2177655987	6085804.18547225
house_900	687862.518339798	6085790.572876437
house_901	687868.4260287825	6085776.795334299
house_902	687871.8712423107	6085762.22695093
house_903	687872.4439446905	6085747.268941688
house_904	687871.1488082663	6085732.327021958
house_905	687866.8680969458	6085901.976139749
house_906	687851.9064871345	6085902.706595159
house_907	687837.1827899419	6085905.50418826
house_908	687823.0356523794	6085910.443156214
house_909	687809.6924755037	6085917.249474292
house_910	687797.3883186408	6085925.806906532
house_911	687876.838309817	6085902.632695379
house_912	687891.564732725	6085905.375028193
house_913	687533.7968493153	6085883.909081783
house_914	687548.7051972614	6085885.564727129
house_915	687563.6135452077	6085887.220372477
house_916	687578.5218931538	6085888.876017824
house_917	687593.4302411	6085890.531663171
house_918	687608.3385890462	6085892.187308518
house_919	687619.3455780353	6085888.378950268
house_920	687621.0012121405	6085873.4706010735
house_921	687622.6568462458	6085858.562251879
house_922	687624.4147601903	6085843.668390079
house_923	687628.9460824997	6085829.443807408
house_924	687637.7218912522	6085817.329550951
house_925	687647.5305239812	6085805.980950862
house_926	687657.3391567101	6085794.632350773
house_927	687667.1477894391	6085783.283750683
house_928	687677.2323450777	6085772.187131448
house_929	687688.8062126555	6085762.668926334
house_930	687701.7802690659	6085755.168650271
house_931	687715.806193083	6085749.8880526265
house_932	687730.45532102	6085746.677689888
house_933	687745.1715239713	6085743.7736632535
house_934	687759.8877269226	6085740.8696366185
house_935	687774.6039298739	6085737.965609984
house_936	687789.3201328253	6085735.0615833495
house_937	687804.0363357766	6085732.1575567145
house_938	687818.752538728	6085729.2535300795
house_939	687833.4687416792	6085726.3495034445
house_940	687848.1849446306	6085723.44547681
house_941	687862.901147582	6085720.541450175
house_942	687448.2229493302	6085874.4056816455
house_943	687463.1312973219	6085876.061326583
house_944	687478.0396453135	6085877.71697152
house_945	687492.9479933053	6085879.372616458
house_946	687507.8563412969	6085881.028261395
house_947	687522.7646892886	6085882.683906333
house_948	687529.3792837653	6085878.387750905
house_949	687531.0349350618	6085863.47940362
house_950	687532.6905863583	6085848.571056334
house_951	687534.3462376548	6085833.662709049
house_952	687536.0018889513	6085818.754361764
house_953	687538.7922328081	6085804.056774834
house_954	687545.9110970233	6085790.944751665
house_955	687555.605507807	6085779.50328649
house_956	687565.4141480931	6085768.154692932
house_957	687575.2227883792	6085756.806099375
house_958	687585.0314286654	6085745.457505817
house_959	687443.8053808531	6085868.884350581
house_960	687445.4610234135	6085853.976002325
house_961	687447.1166659738	6085839.0676540695
house_962	687448.7723085341	6085824.159305814
house_963	687450.4279510946	6085809.250957559
house_964	687452.0835936549	6085794.342609303
house_965	687453.7392362152	6085779.434261047
house_966	687869.3762679446	6085714.185467752
house_967	687867.7255717783	6085699.2765710065
house_968	687866.0136502362	6085684.37505402
house_969	687864.0744700575	6085669.5009295
house_970	687862.1090667786	6085654.630482403
house_971	687859.8821302723	6085639.796711682
house_972	687857.6551937661	6085624.962940961
house_973	687855.14993629	6085610.173714133
house_974	687852.636079123	6085595.385863641
house_975	687849.0655991758	6085580.83529184
house_976	687843.2378590754	6085567.040768148
house_977	687835.2366799302	6085554.383169316
house_978	687825.8788944428	6085542.663062716
house_979	687816.4059332904	6085531.032800165
house_980	687623.3229721645	6085527.735368789
house_981	687638.304588659	6085528.477775157
house_982	687653.2862051533	6085529.220181526
house_983	687668.2678216477	6085529.962587894
